JobNum,SalesOrder,CustomerID,PartNum,Revision,JobStatus,Priority,QtyOrdered,QtyCompleted,QtyScrapped,PlannedStart,DueDate,CloseDate,Notes
J26-00653,SO26-10496,CUST0030,HOUS-8668,A,Closed,Normal,126,120,3,2026-01-10T11:06:05.187192+00:00,2026-01-14T06:16:24.485842+00:00,2026-01-11T01:20:37.967603+00:00,
J26-00654,SO26-20497,CUST0002,SHAFT-7252,D,Closed,Normal,11,10,0,2026-01-10T10:58:55.865324+00:00,2026-01-12T10:19:51.114558+00:00,2026-01-11T16:05:59.245995+00:00,Customer expedite
J26-00655,SO26-68635,CUST0012,VALVE-3615,A,Closed,Normal,3,3,0,2026-01-10T15:31:16.508470+00:00,2026-01-11T09:27:56.171233+00:00,2026-01-11T14:04:32.266553+00:00,
J26-00656,SO26-44822,CUST0011,SHAFT-8651,C,Closed,Normal,17,15,0,2026-01-10T14:12:59.922802+00:00,2026-01-16T12:00:33.758210+00:00,2026-01-11T01:37:51.735209+00:00,First article required
J26-00657,SO26-59684,CUST0029,HOUS-3045,D,Closed,Normal,2,2,0,2026-01-10T12:04:14.411867+00:00,2026-01-15T03:03:48.122263+00:00,2026-01-11T14:20:10.187503+00:00,Engineering hold
J26-00658,SO26-19862,CUST0021,VALVE-5371,E,Closed,Normal,6,5,0,2026-01-10T16:26:26.468842+00:00,2026-01-15T00:53:47.806615+00:00,2026-01-10T21:45:56.518657+00:00,
J26-00659,SO26-62967,CUST0029,PN-8062,D,Closed,Normal,216,180,1,2026-01-10T14:03:43.192076+00:00,2026-01-14T04:54:45.825237+00:00,2026-01-11T04:17:26.701150+00:00,First article required
J26-00660,SO26-39888,CUST0025,ASSY-5040,E,Closed,Hot,3,3,0,2026-01-10T15:46:53.131060+00:00,2026-01-14T02:49:06.168275+00:00,2026-01-11T05:23:58.750946+00:00,
J26-00661,SO26-28083,CUST0016,HOUS-5119,B,Closed,Normal,55,47,1,2026-01-10T14:00:39.673468+00:00,2026-01-12T07:53:15.551067+00:00,2026-01-11T00:50:46.455130+00:00,
J26-00662,SO26-71808,CUST0010,ASSY-7126,A,Closed,Normal,3,3,0,2026-01-10T14:06:08.885816+00:00,2026-01-15T22:08:42.648659+00:00,2026-01-11T03:59:36.383388+00:00,
J26-00663,SO26-12342,CUST0002,SHAFT-1053,B,Closed,Hot,34,31,0,2026-01-10T14:42:20.617539+00:00,2026-01-09T21:07:20.162525+00:00,2026-01-10T22:25:16.236554+00:00,
J26-00664,SO26-34686,CUST0011,SHAFT-1319,A,Closed,Normal,10,8,0,2026-01-10T17:42:07.050534+00:00,2026-01-14T22:37:20.884246+00:00,2026-01-11T10:28:23.230712+00:00,
J26-00665,SO26-37124,CUST0030,SHAFT-3591,B,Closed,Normal,37,33,1,2026-01-10T13:40:35.898201+00:00,2026-01-13T17:25:20.972296+00:00,2026-01-11T13:17:35.706470+00:00,
J26-00666,SO26-35063,CUST0019,HOUS-8668,A,Closed,Normal,4,3,0,2026-01-10T16:47:31.962612+00:00,2026-01-13T13:44:10.072985+00:00,2026-01-11T08:25:08.677519+00:00,First article required
J26-00667,SO26-74624,CUST0022,ASSY-7126,A,Closed,Normal,30,27,0,2026-01-10T14:13:55.155057+00:00,2026-01-14T20:09:13.861046+00:00,2026-01-11T18:33:32.677146+00:00,Use new fixture
J26-00668,SO26-82628,CUST0002,PN-4814,A,Closed,Normal,22,19,0,2026-01-10T15:33:22.017181+00:00,2026-01-10T23:13:52.126292+00:00,2026-01-11T14:40:31.034440+00:00,Engineering hold
J26-00669,SO26-86245,CUST0016,PN-5808,A,Closed,Normal,8,7,0,2026-01-10T15:19:36.499201+00:00,2026-01-16T03:58:16.442717+00:00,2026-01-11T04:33:16.260346+00:00,
J26-00670,SO26-84227,CUST0002,VALVE-3060,A,Closed,Normal,22,20,0,2026-01-10T17:18:01.003829+00:00,2026-01-12T02:17:54.403703+00:00,2026-01-11T21:49:39.154524+00:00,
J26-00671,SO26-63788,CUST0025,ASSY-2104,D,Closed,Normal,5,5,0,2026-01-10T16:27:30.329024+00:00,2026-01-12T09:45:17.073470+00:00,2026-01-11T18:12:06.293164+00:00,
J26-00672,SO26-88855,CUST0007,ASSY-9348,A,Closed,Normal,59,51,1,2026-01-10T14:45:43.497710+00:00,2026-01-10T13:18:51.349312+00:00,2026-01-11T19:36:24.106407+00:00,
J26-00673,SO26-14288,CUST0021,VALVE-1916,B,Closed,Normal,2,2,0,2026-01-10T21:17:07.674154+00:00,2026-01-14T12:22:28.145988+00:00,2026-01-11T17:18:48.254126+00:00,Use new fixture
J26-00674,SO26-65251,CUST0019,PN-4814,A,Closed,Hot,19,16,0,2026-01-10T18:41:25.903816+00:00,2026-01-15T06:43:08.522815+00:00,2026-01-11T20:58:57.749254+00:00,First article required
J26-00675,SO26-75233,CUST0024,BRKT-8019,D,Closed,Hot,10,9,0,2026-01-10T18:33:12.443762+00:00,2026-01-16T00:32:34.212467+00:00,2026-01-11T08:03:21.937576+00:00,
J26-00676,SO26-31277,CUST0013,SHAFT-6977,C,Closed,Normal,41,34,0,2026-01-10T20:58:53.155027+00:00,2026-01-14T14:27:26.349723+00:00,2026-01-11T21:08:27.551930+00:00,
J26-00677,SO26-94044,CUST0013,ASSY-2679,D,Closed,Rush,4,4,0,2026-01-10T16:04:19.599385+00:00,2026-01-11T00:16:57.268482+00:00,2026-01-11T07:21:53.953360+00:00,
J26-00678,SO26-95779,CUST0024,VALVE-7669,C,Closed,Normal,1,1,0,2026-01-10T18:18:57.648561+00:00,2026-01-12T02:20:34.784260+00:00,2026-01-11T00:59:03.052781+00:00,
J26-00679,SO26-73295,CUST0014,VALVE-2796,D,Closed,Hot,6,5,0,2026-01-10T17:03:21.698422+00:00,2026-01-15T03:04:46.956262+00:00,2026-01-11T01:23:49.494566+00:00,
J26-00680,SO26-37337,CUST0016,PN-9423,A,Closed,Normal,13,12,0,2026-01-10T18:42:21.273343+00:00,2026-01-11T20:36:26.070454+00:00,2026-01-11T04:46:58.246572+00:00,
J26-00681,SO26-16043,CUST0021,VALVE-9317,B,Closed,Normal,15,13,0,2026-01-10T20:20:52.557102+00:00,2026-01-12T04:28:39.626481+00:00,2026-01-11T20:58:55.841264+00:00,
J26-00682,SO26-91241,CUST0028,PLATE-9830,D,Closed,Normal,45,43,1,2026-01-10T23:14:29.949258+00:00,2026-01-11T23:51:47.508992+00:00,2026-01-11T18:36:12.956033+00:00,Customer expedite
J26-00683,SO26-20275,CUST0001,SHAFT-1319,A,Closed,Normal,10,9,0,2026-01-10T17:19:00.158522+00:00,2026-01-13T06:29:48.542751+00:00,2026-01-11T20:40:12.417681+00:00,First article required
J26-00684,SO26-13762,CUST0010,HOUS-3803,C,Closed,Hot,11,10,0,2026-01-10T17:47:20.410376+00:00,2026-01-13T14:44:16.977740+00:00,2026-01-11T07:08:10.317262+00:00,
J26-00685,SO26-49076,CUST0029,ASSY-9279,A,Closed,Hot,1,1,0,2026-01-10T17:51:28.384461+00:00,2026-01-11T10:40:28.245221+00:00,2026-01-11T19:57:53.107325+00:00,
J26-00686,SO26-33196,CUST0004,VALVE-7669,C,Closed,Normal,12,10,0,2026-01-10T21:02:36.759792+00:00,2026-01-12T19:17:34.552436+00:00,2026-01-12T02:01:53.504389+00:00,Customer expedite
J26-00687,SO26-94321,CUST0019,VALVE-6038,D,Closed,Normal,117,109,3,2026-01-10T21:05:58.961047+00:00,2026-01-11T14:30:19.446307+00:00,2026-01-12T02:34:29.761028+00:00,
J26-00688,SO26-28668,CUST0029,ASSY-3621,A,Closed,Rush,4,3,0,2026-01-10T20:18:57.100080+00:00,2026-01-14T21:20:01.356503+00:00,2026-01-11T06:54:51.700595+00:00,
J26-00689,SO26-35312,CUST0019,HOUS-5119,B,Closed,Normal,11,10,0,2026-01-10T23:07:15.428640+00:00,2026-01-14T18:41:35.257844+00:00,2026-01-11T07:25:47.065323+00:00,
J26-00690,SO26-77313,CUST0005,VALVE-7932,A,Closed,Normal,9,7,0,2026-01-10T21:31:21.769069+00:00,2026-01-14T06:43:20.392694+00:00,2026-01-11T21:31:50.100104+00:00,Customer expedite
J26-00691,SO26-77173,CUST0003,VALVE-1887,D,Closed,Normal,14,13,0,2026-01-10T22:16:31.168034+00:00,2026-01-16T15:07:45.974534+00:00,2026-01-11T18:52:35.758010+00:00,
J26-00692,SO26-53775,CUST0008,HOUS-3045,D,Closed,Normal,5,5,0,2026-01-11T01:30:13.561916+00:00,2026-01-17T01:37:49.961524+00:00,2026-01-12T00:06:43.820993+00:00,Customer expedite
J26-00693,SO26-81444,CUST0024,PLATE-5374,B,Closed,Hot,6,6,0,2026-01-10T22:23:18.327933+00:00,2026-01-16T16:04:34.284232+00:00,2026-01-11T06:51:52.234141+00:00,First article required
J26-00694,SO26-51775,CUST0010,SHAFT-4611,D,Closed,Hot,8,8,0,2026-01-11T02:16:46.306563+00:00,2026-01-12T05:38:04.402176+00:00,2026-01-11T08:28:48.264634+00:00,
J26-00695,SO26-96696,CUST0029,PLATE-6313,A,Closed,Normal,12,12,0,2026-01-10T20:40:38.622078+00:00,2026-01-12T16:01:19.813208+00:00,2026-01-11T22:20:59.606793+00:00,Engineering hold
J26-00696,SO26-60416,CUST0020,VALVE-1771,A,Closed,Normal,1,1,0,2026-01-11T01:52:58.172651+00:00,2026-01-15T06:31:38.915928+00:00,2026-01-12T00:27:00.457597+00:00,
J26-00697,SO26-27476,CUST0023,BRKT-4432,A,Closed,Hot,14,13,0,2026-01-10T22:28:37.505903+00:00,2026-01-14T00:11:33.237764+00:00,2026-01-11T17:15:36.524761+00:00,
J26-00698,SO26-77949,CUST0015,ASSY-8573,A,Closed,Hot,29,28,0,2026-01-11T00:22:32.920638+00:00,2026-01-14T07:32:07.510341+00:00,2026-01-11T16:29:58.722744+00:00,
J26-00699,SO26-49075,CUST0008,PLATE-2612,C,Closed,Normal,91,81,0,2026-01-11T03:34:46.319095+00:00,2026-01-12T17:35:29.833009+00:00,2026-01-11T22:39:51.103796+00:00,Engineering hold
J26-00700,SO26-84737,CUST0013,ASSY-3621,A,Closed,Rush,77,69,2,2026-01-10T22:00:22.875006+00:00,2026-01-12T08:54:47.280547+00:00,2026-01-11T18:55:25.653595+00:00,
J26-00701,SO26-44450,CUST0006,PN-6413,D,Closed,Normal,168,142,0,2026-01-11T01:03:46.720544+00:00,2026-01-13T19:39:25.374742+00:00,2026-01-12T00:01:33.758750+00:00,
J26-00702,SO26-88905,CUST0002,HOUS-1188,C,Closed,Rush,10,9,0,2026-01-11T02:21:16.975759+00:00,2026-01-12T04:01:22.102891+00:00,2026-01-11T22:57:33.230803+00:00,Engineering hold
J26-00703,SO26-14934,CUST0006,ASSY-2679,D,Closed,Normal,4,4,0,2026-01-11T03:46:53.583006+00:00,2026-01-16T01:17:34.290132+00:00,2026-01-11T15:49:08.071989+00:00,
J26-00704,SO26-88304,CUST0011,PN-6310,A,Closed,Normal,103,101,3,2026-01-11T04:08:30.269016+00:00,2026-01-17T01:45:37.820698+00:00,2026-01-11T16:06:52.711625+00:00,
J26-00705,SO26-65020,CUST0020,VALVE-3646,D,Closed,Normal,1,1,0,2026-01-11T03:09:11.723953+00:00,2026-01-15T10:25:47.389679+00:00,2026-01-11T08:21:32.988790+00:00,
J26-00706,SO26-67202,CUST0029,PN-4814,A,Closed,Normal,70,67,2,2026-01-11T04:41:56.201515+00:00,2026-01-15T19:46:51.866188+00:00,2026-01-11T11:22:07.378519+00:00,Customer expedite
J26-00707,SO26-97029,CUST0012,ASSY-8573,A,Closed,Rush,21,17,0,2026-01-11T03:05:37.905907+00:00,2026-01-14T09:40:17.848566+00:00,2026-01-12T00:20:59.133056+00:00,
J26-00708,SO26-57872,CUST0019,PLATE-2139,B,Closed,Normal,5,4,0,2026-01-11T05:10:55.662801+00:00,2026-01-15T23:38:00.060522+00:00,2026-01-12T06:03:37.605689+00:00,First article required
J26-00709,SO26-32659,CUST0004,PN-4582,C,Closed,Normal,3,3,0,2026-01-11T03:22:42.870780+00:00,2026-01-12T01:55:33.540480+00:00,2026-01-12T00:30:50.677476+00:00,
J26-00710,SO26-54852,CUST0001,HOUS-1434,E,Closed,Normal,3,3,0,2026-01-11T01:45:00.963176+00:00,2026-01-15T08:44:11.453874+00:00,2026-01-12T06:21:56.162540+00:00,Use new fixture
J26-00711,SO26-26169,CUST0014,BRKT-9645,A,Closed,Hot,19,18,0,2026-01-11T05:43:32.355697+00:00,2026-01-12T10:13:30.489301+00:00,2026-01-11T14:12:25.700240+00:00,
J26-00712,SO26-72468,CUST0017,SHAFT-2291,D,Closed,Normal,2,2,0,2026-01-11T03:48:42.192934+00:00,2026-01-14T09:02:45.725321+00:00,2026-01-11T13:54:58.735800+00:00,Customer expedite
J26-00713,SO26-15696,CUST0028,PN-4814,A,Closed,Normal,22,18,0,2026-01-11T05:08:04.781682+00:00,2026-01-15T02:11:50.200533+00:00,2026-01-11T22:01:22.728101+00:00,
J26-00714,SO26-91718,CUST0018,VALVE-2790,D,Closed,Normal,5,4,0,2026-01-11T03:57:11.266591+00:00,2026-01-14T22:43:39.713813+00:00,2026-01-12T03:49:29.531134+00:00,
J26-00715,SO26-16190,CUST0002,SHAFT-5557,C,Closed,Hot,5,4,0,2026-01-11T07:38:14.069217+00:00,2026-01-16T19:36:18.873784+00:00,2026-01-12T04:54:47.650065+00:00,Customer expedite
J26-00716,SO26-38277,CUST0003,VALVE-7932,A,Closed,Hot,49,47,1,2026-01-11T04:41:40.346727+00:00,2026-01-16T06:00:04.813869+00:00,2026-01-12T07:25:19.209218+00:00,
J26-00717,SO26-30792,CUST0028,VALVE-6925,A,Closed,Normal,57,48,2,2026-01-11T04:12:02.318032+00:00,2026-01-14T09:51:23.586140+00:00,2026-01-11T18:23:49.668508+00:00,
J26-00718,SO26-36926,CUST0022,SHAFT-7118,E,Closed,Normal,7,7,0,2026-01-11T02:57:34.089062+00:00,2026-01-15T02:39:21.014908+00:00,2026-01-11T22:52:46.546816+00:00,
J26-00719,SO26-84482,CUST0019,ASSY-9834,B,Closed,Hot,34,30,0,2026-01-11T07:58:21.620883+00:00,2026-01-16T10:54:04.743142+00:00,2026-01-11T18:24:38.898110+00:00,
J26-00720,SO26-12525,CUST0025,SHAFT-4006,C,Closed,Normal,3,3,0,2026-01-11T05:58:21.642028+00:00,2026-01-14T06:26:07.999938+00:00,2026-01-11T15:27:23.578446+00:00,First article required
J26-00721,SO26-34241,CUST0013,PN-4733,A,Closed,Normal,48,44,1,2026-01-11T07:07:10.757804+00:00,2026-01-11T23:57:05.039795+00:00,2026-01-12T07:59:32.993765+00:00,Use new fixture
J26-00722,SO26-71333,CUST0012,VALVE-3060,A,Closed,Hot,3,3,0,2026-01-11T04:13:36.710297+00:00,2026-01-12T15:52:53.910735+00:00,2026-01-11T16:01:33.139659+00:00,
J26-00723,SO26-76599,CUST0022,PLATE-6559,A,Closed,Normal,22,21,1,2026-01-11T04:53:32.498633+00:00,2026-01-15T05:44:41.901043+00:00,2026-01-12T07:21:15.479962+00:00,
J26-00724,SO26-65417,CUST0009,PLATE-1964,A,Closed,Normal,2,2,0,2026-01-11T08:24:16.592797+00:00,2026-01-15T07:06:30.853222+00:00,2026-01-11T22:22:26.193329+00:00,First article required
J26-00725,SO26-62369,CUST0011,VALVE-6168,D,Closed,Hot,39,36,1,2026-01-11T04:58:44.476827+00:00,2026-01-15T13:52:51.562537+00:00,2026-01-12T06:59:23.851009+00:00,Customer expedite
J26-00726,SO26-74140,CUST0025,SHAFT-4006,C,Closed,Normal,7,7,0,2026-01-11T09:05:45.852078+00:00,2026-01-15T02:59:43.882448+00:00,2026-01-12T01:15:45.088549+00:00,Customer expedite
J26-00727,SO26-91791,CUST0009,PN-2163,C,Closed,Normal,2,2,0,2026-01-11T06:51:14.385803+00:00,2026-01-14T14:44:59.728257+00:00,2026-01-11T17:23:48.991441+00:00,
J26-00728,SO26-48747,CUST0024,VALVE-1711,B,Closed,Normal,2,2,0,2026-01-11T08:35:27.800887+00:00,2026-01-15T11:40:35.086291+00:00,2026-01-12T12:33:54.900607+00:00,
J26-00729,SO26-25660,CUST0016,ASSY-4657,C,Closed,Normal,4,3,0,2026-01-11T08:24:18.244755+00:00,2026-01-11T06:13:13.350968+00:00,2026-01-12T10:25:37.757365+00:00,First article required
J26-00730,SO26-10635,CUST0010,ASSY-9279,A,Closed,Normal,1,1,0,2026-01-11T11:26:59.847204+00:00,2026-01-13T13:34:27.913182+00:00,2026-01-12T05:03:37.157243+00:00,Engineering hold
J26-00731,SO26-51753,CUST0008,HOUS-4257,B,Closed,Normal,113,94,2,2026-01-11T12:50:36.417935+00:00,2026-01-17T10:12:36.744724+00:00,2026-01-12T15:36:32.253997+00:00,
J26-00732,SO26-32748,CUST0017,SHAFT-2584,A,Closed,Normal,4,4,0,2026-01-11T10:51:04.427838+00:00,2026-01-14T23:42:57.780627+00:00,2026-01-12T04:16:55.940932+00:00,
J26-00733,SO26-25631,CUST0013,ASSY-9279,A,Closed,Normal,1,1,0,2026-01-11T11:39:44.177107+00:00,2026-01-14T02:26:24.872892+00:00,2026-01-12T12:20:33.779036+00:00,First article required
J26-00734,SO26-30843,CUST0003,ASSY-8787,B,Closed,Normal,12,10,0,2026-01-11T12:24:36.532364+00:00,2026-01-16T00:00:02.630909+00:00,2026-01-11T19:02:44.210065+00:00,
J26-00735,SO26-20007,CUST0025,BRKT-4432,A,Closed,Normal,6,5,0,2026-01-11T10:46:51.457886+00:00,2026-01-15T15:18:15.546902+00:00,2026-01-12T04:40:11.246211+00:00,Customer expedite
J26-00736,SO26-53278,CUST0029,ASSY-8787,B,Closed,Normal,4,3,0,2026-01-11T09:34:42.374936+00:00,2026-01-14T13:16:04.897763+00:00,2026-01-12T00:19:17.905475+00:00,
J26-00737,SO26-13939,CUST0024,BRKT-8019,D,Closed,Normal,7,7,0,2026-01-11T13:21:03.396208+00:00,2026-01-17T14:44:54.688853+00:00,2026-01-12T12:27:29.349270+00:00,
J26-00738,SO26-21279,CUST0024,SHAFT-1319,A,Closed,Normal,9,8,0,2026-01-11T09:29:20.171933+00:00,2026-01-15T02:45:17.416377+00:00,2026-01-12T06:25:48.307880+00:00,
J26-00739,SO26-12940,CUST0011,SHAFT-2584,A,Closed,Rush,12,11,0,2026-01-11T12:14:19.537648+00:00,2026-01-15T08:48:22.198182+00:00,2026-01-12T05:48:25.213727+00:00,
J26-00740,SO26-38301,CUST0027,VALVE-1106,E,Closed,Normal,5,4,0,2026-01-11T13:49:40.084845+00:00,2026-01-14T19:14:26.369181+00:00,2026-01-12T07:22:06.552252+00:00,
J26-00741,SO26-81384,CUST0020,PN-7596,B,Closed,Normal,38,32,1,2026-01-11T14:53:34.326767+00:00,2026-01-12T06:42:59.529965+00:00,2026-01-12T10:36:18.774246+00:00,
J26-00742,SO26-62226,CUST0016,HOUS-5119,B,Closed,Normal,42,40,1,2026-01-11T11:38:20.189803+00:00,2026-01-14T00:29:23.803526+00:00,2026-01-12T16:29:58.251987+00:00,Customer expedite
J26-00743,SO26-51573,CUST0014,VALVE-6925,A,Closed,Normal,55,47,0,2026-01-11T08:56:04.699112+00:00,2026-01-12T05:17:31.082942+00:00,2026-01-12T05:26:54.283807+00:00,
J26-00744,SO26-72038,CUST0028,SHAFT-8651,C,Closed,Normal,7,6,0,2026-01-11T09:58:47.957587+00:00,2026-01-17T02:05:28.467113+00:00,2026-01-11T19:59:59.979432+00:00,
J26-00745,SO26-44836,CUST0009,VALVE-2654,D,Closed,Normal,97,96,3,2026-01-11T12:58:35.356880+00:00,2026-01-17T07:29:41.885668+00:00,2026-01-12T07:42:44.242485+00:00,Engineering hold
J26-00746,SO26-30710,CUST0012,PLATE-2824,B,Closed,Hot,5,4,0,2026-01-11T11:47:06.181397+00:00,2026-01-13T18:13:29.896536+00:00,2026-01-12T10:07:09.414002+00:00,Use new fixture
J26-00747,SO26-37577,CUST0010,ASSY-4681,C,Closed,Normal,10,9,0,2026-01-11T12:33:15.116391+00:00,2026-01-13T03:56:12.207048+00:00,2026-01-11T21:34:51.951059+00:00,Use new fixture
J26-00748,SO26-20819,CUST0016,PN-5506,C,Closed,Normal,20,19,1,2026-01-11T11:24:37.845729+00:00,2026-01-12T17:39:04.505685+00:00,2026-01-12T17:08:37.320460+00:00,
J26-00749,SO26-10217,CUST0016,ASSY-2104,D,Closed,Normal,21,18,0,2026-01-11T15:49:04.282471+00:00,2026-01-13T08:38:33.550684+00:00,2026-01-12T08:33:05.703713+00:00,Customer expedite
J26-00750,SO26-89639,CUST0022,VALVE-9317,B,Closed,Normal,18,15,0,2026-01-11T14:58:24.680006+00:00,2026-01-13T23:47:40.979463+00:00,2026-01-11T21:25:36.371858+00:00,Engineering hold
J26-00751,SO26-22624,CUST0013,SHAFT-9479,A,Closed,Normal,86,86,3,2026-01-11T11:49:01.864565+00:00,2026-01-11T16:16:05.088196+00:00,2026-01-12T05:02:52.846837+00:00,
J26-00752,SO26-92575,CUST0022,ASSY-9786,C,Closed,Hot,5,5,0,2026-01-11T16:41:33.440796+00:00,2026-01-14T09:19:21.402497+00:00,2026-01-12T06:54:45.836970+00:00,
J26-00753,SO26-90643,CUST0005,PN-1488,B,Closed,Normal,21,18,1,2026-01-11T13:58:01.442648+00:00,2026-01-17T08:55:47.546902+00:00,2026-01-12T16:02:09.985108+00:00,Use new fixture
J26-00754,SO26-83581,CUST0029,ASSY-2290,B,Closed,Normal,31,26,0,2026-01-11T17:18:38.448997+00:00,2026-01-13T13:52:44.942651+00:00,2026-01-12T14:06:15.711929+00:00,First article required
J26-00755,SO26-29939,CUST0018,HOUS-4258,C,Closed,Normal,5,4,0,2026-01-11T16:44:05.349008+00:00,2026-01-16T07:41:29.442573+00:00,2026-01-12T01:43:56.404675+00:00,
J26-00756,SO26-51138,CUST0028,VALVE-3060,A,Closed,Normal,8,7,0,2026-01-11T12:52:43.659713+00:00,2026-01-15T03:41:12.774499+00:00,2026-01-12T00:20:30.185988+00:00,Use new fixture
J26-00757,SO26-49799,CUST0012,VALVE-7916,E,Closed,Normal,4,4,0,2026-01-11T13:17:52.447684+00:00,2026-01-15T06:18:08.250215+00:00,2026-01-12T12:34:15.664450+00:00,
J26-00758,SO26-72927,CUST0019,VALVE-5371,E,Closed,Normal,150,136,1,2026-01-11T17:12:05.310696+00:00,2026-01-12T10:12:05.764240+00:00,2026-01-12T17:34:06.428950+00:00,Engineering hold
J26-00759,SO26-54587,CUST0010,BRKT-4432,A,Closed,Normal,11,10,0,2026-01-11T18:39:43.093952+00:00,2026-01-13T05:31:35.010299+00:00,2026-01-12T04:12:43.688000+00:00,
J26-00760,SO26-24232,CUST0012,PN-6539,D,Closed,Normal,20,17,0,2026-01-11T16:22:47.175149+00:00,2026-01-17T11:28:36.539229+00:00,2026-01-12T07:35:16.268159+00:00,
J26-00761,SO26-60654,CUST0027,PLATE-6107,A,Closed,Normal,35,34,1,2026-01-11T13:39:00.785224+00:00,2026-01-15T00:14:42.524298+00:00,2026-01-12T17:08:02.842010+00:00,Use new fixture
J26-00762,SO26-57554,CUST0017,HOUS-5333,B,Closed,Normal,6,6,0,2026-01-11T18:04:00.186859+00:00,2026-01-12T18:01:42.250005+00:00,2026-01-12T14:32:14.118877+00:00,
J26-00763,SO26-85989,CUST0016,HOUS-4258,C,Closed,Normal,2,2,0,2026-01-11T15:55:04.002094+00:00,2026-01-16T16:29:45.393859+00:00,2026-01-12T13:13:34.966351+00:00,Engineering hold
J26-00764,SO26-32980,CUST0002,HOUS-4258,C,Closed,Normal,14,12,0,2026-01-11T15:33:25.165554+00:00,2026-01-13T22:58:28.521156+00:00,2026-01-12T12:43:31.151007+00:00,
J26-00765,SO26-20227,CUST0028,BRKT-8019,D,Closed,Normal,7,7,0,2026-01-11T15:35:00.271186+00:00,2026-01-12T14:47:55.797225+00:00,2026-01-12T01:28:03.897504+00:00,
J26-00766,SO26-28405,CUST0026,BRKT-9645,A,Closed,Normal,4,3,0,2026-01-11T16:49:27.826114+00:00,2026-01-13T03:09:25.309518+00:00,2026-01-12T01:25:15.061924+00:00,
J26-00767,SO26-65835,CUST0010,ASSY-8787,B,Closed,Normal,38,36,1,2026-01-11T19:05:17.866390+00:00,2026-01-12T20:49:39.797667+00:00,2026-01-12T01:29:56.759526+00:00,
J26-00768,SO26-75578,CUST0015,PN-8962,C,Closed,Normal,6,6,0,2026-01-11T20:44:17.234009+00:00,2026-01-14T16:24:06.718075+00:00,2026-01-12T10:20:28.350108+00:00,
J26-00769,SO26-36033,CUST0004,ASSY-8573,A,Closed,Hot,30,26,1,2026-01-11T19:08:47.944253+00:00,2026-01-14T06:41:49.657621+00:00,2026-01-12T12:44:57.526821+00:00,
J26-00770,SO26-72030,CUST0009,SHAFT-2604,A,Closed,Hot,5,4,0,2026-01-11T21:31:52.698197+00:00,2026-01-13T02:46:19.010581+00:00,2026-01-12T03:43:33.549773+00:00,
J26-00771,SO26-58241,CUST0021,BRKT-8019,D,Closed,Rush,4,4,0,2026-01-11T18:32:55.656032+00:00,2026-01-12T12:58:41.432147+00:00,2026-01-12T05:37:24.929343+00:00,
J26-00772,SO26-91623,CUST0016,HOUS-4150,C,Closed,Normal,8,7,0,2026-01-11T17:53:06.518373+00:00,2026-01-11T06:51:50.389215+00:00,2026-01-12T14:51:29.938479+00:00,First article required
J26-00773,SO26-26195,CUST0008,HOUS-1434,E,Closed,Normal,1,1,0,2026-01-11T18:18:06.244414+00:00,2026-01-11T15:34:42.047159+00:00,2026-01-12T03:04:19.279534+00:00,Engineering hold
J26-00774,SO26-33217,CUST0029,PLATE-8527,B,Closed,Normal,24,20,1,2026-01-11T16:45:20.340786+00:00,2026-01-16T23:19:08.255883+00:00,2026-01-12T02:17:53.237927+00:00,
J26-00775,SO26-38868,CUST0007,HOUS-9689,B,Closed,Normal,34,33,1,2026-01-11T17:49:23.050432+00:00,2026-01-15T07:21:24.305443+00:00,2026-01-12T18:09:15.715482+00:00,
J26-00776,SO26-60950,CUST0009,ASSY-8749,C,Closed,Normal,27,26,1,2026-01-11T16:57:06.565485+00:00,2026-01-16T17:57:13.189864+00:00,2026-01-12T08:27:42.758423+00:00,Engineering hold
J26-00777,SO26-73627,CUST0013,PLATE-7924,B,Closed,Hot,2,2,0,2026-01-11T23:28:32.189243+00:00,2026-01-15T07:32:05.728905+00:00,2026-01-12T12:58:27.567281+00:00,
J26-00778,SO26-23408,CUST0029,PLATE-9830,D,Closed,Normal,5,4,0,2026-01-11T20:42:39.504031+00:00,2026-01-15T07:45:44.610025+00:00,2026-01-12T11:36:27.009411+00:00,Use new fixture
J26-00779,SO26-46968,CUST0018,SHAFT-2982,A,Closed,Hot,41,38,0,2026-01-11T21:08:50.534937+00:00,2026-01-14T18:39:46.517699+00:00,2026-01-12T02:54:07.157691+00:00,Engineering hold
J26-00780,SO26-52765,CUST0030,PN-5506,C,Closed,Rush,9,9,0,2026-01-11T23:47:08.762388+00:00,2026-01-14T10:14:27.679975+00:00,2026-01-12T07:52:29.153796+00:00,
J26-00781,SO26-25388,CUST0017,SHAFT-1319,A,Closed,Rush,18,15,1,2026-01-11T19:10:18.656790+00:00,2026-01-14T15:00:21.646368+00:00,2026-01-12T17:00:50.259942+00:00,Use new fixture
J26-00782,SO26-37915,CUST0006,BRKT-8019,D,Closed,Normal,9,7,0,2026-01-11T19:48:42.876013+00:00,2026-01-14T12:51:29.605713+00:00,2026-01-12T09:38:47.709607+00:00,
J26-00783,SO26-36606,CUST0018,VALVE-2790,D,Closed,Normal,16,15,0,2026-01-11T21:38:25.932508+00:00,2026-01-11T11:12:45.577907+00:00,2026-01-12T21:47:19.476365+00:00,
