LaborID,EmployeeID,JobNum,OperSeq,WorkCenterID,Machine,ClockIn,ClockOut,LaborHrs,SetupHrs,RunHrs,IndirectCode,Shift,Comment
L0001053,EMP0014,J26-00264,10,WC-PREP,,2026-01-05T11:29:25.783632+00:00,2026-01-05T13:30:32.557674+00:00,1.81,0.13,0.87,,A,
L0001054,EMP0011,J26-00264,20,WC005,22 DMU NLX 2500 old,2026-01-05T14:20:50+00:00,2026-01-05T15:22:38+00:00,1.03,1.03,0.0,,B,Tool touch-off
L0001055,EMP0012,J26-00264,20,WC005,22 DMU NLX 2500 old,2026-01-05T15:22:38+00:00,2026-01-05T15:44:52+00:00,0.66,0.0,0.37,,A,Run production
L0001056,EMP0012,J26-00264,30,WC-INSP,,2026-01-06T02:56:15.821779+00:00,2026-01-06T03:48:04.054623+00:00,1.09,0.0,0.87,,A,Final inspect
L0001057,EMP0011,J26-00265,10,WC-PREP,,2026-01-05T12:28:45.860603+00:00,2026-01-05T14:11:02.659943+00:00,1.77,0.36,1.21,MATERIAL,B,
L0001058,EMP0007,J26-00265,20,WC009,65 DMU NLX 2500,2026-01-05T15:08:19+00:00,2026-01-05T15:26:19+00:00,0.3,0.3,0.0,,A,Tool touch-off
L0001059,EMP0014,J26-00265,20,WC009,65 DMU NLX 2500,2026-01-05T15:26:19+00:00,2026-01-05T16:37:00+00:00,1.23,0.0,0.82,,A,In-process check
L0001060,EMP0003,J26-00265,30,WC-INSP,,2026-01-06T02:14:32.637134+00:00,2026-01-06T04:27:26.760273+00:00,2.68,0.0,0.93,,B,Pack & label
L0001061,EMP0010,J26-00266,10,WC-PREP,,2026-01-05T10:32:01.872300+00:00,2026-01-05T12:14:35.092990+00:00,0.68,0.12,1.69,,A,
L0001062,EMP0002,J26-00266,20,WC003,104 DOOSAN DNM6700,2026-01-05T15:54:27+00:00,2026-01-05T16:06:27+00:00,0.2,0.2,0.0,,B,Tool touch-off
L0001063,EMP0012,J26-00266,20,WC003,104 DOOSAN DNM6700,2026-01-05T16:06:27+00:00,2026-01-05T16:38:34+00:00,0.66,0.0,0.5,,A,Run production
L0001064,EMP0005,J26-00266,30,WC-INSP,,2026-01-05T20:22:39.794911+00:00,2026-01-05T22:00:19.512074+00:00,1.65,0.0,2.73,,B,Pack & label
L0001065,EMP0014,J26-00267,10,WC-PREP,,2026-01-05T08:34:33.018738+00:00,2026-01-05T10:29:09.664971+00:00,1.78,0.29,1.19,,A,Cut stock
L0001066,EMP0004,J26-00267,20,WC005,22 DMU NLX 2500 old,2026-01-05T15:02:57+00:00,2026-01-05T16:07:09+00:00,1.07,1.07,0.0,,B,Program load
L0001067,EMP0009,J26-00267,20,WC005,22 DMU NLX 2500 old,2026-01-05T16:07:09+00:00,2026-01-05T17:15:22+00:00,1.3,0.0,0.85,,A,Run production
L0001068,EMP0014,J26-00267,30,WC-INSP,,2026-01-06T04:32:30.024013+00:00,2026-01-06T05:40:53.820967+00:00,2.38,0.0,1.3,INSPECT,A,Final inspect
L0001069,EMP0012,J26-00268,10,WC-PREP,,2026-01-05T11:26:47.502007+00:00,2026-01-05T12:01:08.748824+00:00,2.33,0.13,1.85,MATERIAL,A,
L0001070,EMP0012,J26-00268,20,WC001,102 HAAS VF4,2026-01-05T15:35:05+00:00,2026-01-05T16:08:41+00:00,0.56,0.56,0.0,,A,Setup & fixture
L0001071,EMP0003,J26-00268,20,WC001,102 HAAS VF4,2026-01-05T16:08:41+00:00,2026-01-05T17:03:58+00:00,1.38,0.0,0.92,,B,Adjust offsets
L0001072,EMP0006,J26-00268,30,WC-INSP,,2026-01-06T02:37:44.579640+00:00,2026-01-06T03:47:57.249877+00:00,2.34,0.0,0.91,INSPECT,A,Final inspect
L0001073,EMP0014,J26-00269,10,WC-PREP,,2026-01-05T11:23:22.495401+00:00,2026-01-05T12:54:20.939651+00:00,2.16,0.23,0.78,,A,
L0001074,EMP0012,J26-00269,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T15:38:44+00:00,2026-01-05T16:32:44+00:00,0.9,0.9,0.0,,A,Setup & fixture
L0001075,EMP0001,J26-00269,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T16:32:44+00:00,2026-01-05T17:50:59+00:00,1.51,0.0,1.18,,C,Adjust offsets
L0001076,EMP0012,J26-00269,30,WC-INSP,,2026-01-05T22:30:53.632971+00:00,2026-01-05T23:47:54.583488+00:00,1.5,0.0,2.09,,A,Pack & label
L0001077,EMP0015,J26-00270,10,WC-PREP,,2026-01-05T09:47:25.952837+00:00,2026-01-05T11:16:45.705163+00:00,1.17,0.4,1.28,,C,Prep lot
L0001078,EMP0012,J26-00270,20,WC003,104 DOOSAN DNM6700,2026-01-05T16:41:41+00:00,2026-01-05T16:50:41+00:00,0.15,0.15,0.0,,A,Program load
L0001079,EMP0007,J26-00270,20,WC003,104 DOOSAN DNM6700,2026-01-05T16:50:41+00:00,2026-01-05T17:35:58+00:00,0.82,0.0,0.66,,A,Adjust offsets
L0001080,EMP0015,J26-00270,30,WC-INSP,,2026-01-06T05:17:06.240062+00:00,2026-01-06T05:35:40.618095+00:00,1.35,0.0,1.33,,C,Final inspect
L0001081,EMP0013,J26-00271,10,WC-PREP,,2026-01-05T10:26:00.127842+00:00,2026-01-05T12:05:17.276994+00:00,0.78,0.4,1.24,,A,Deburr edges
L0001082,EMP0011,J26-00271,20,WC010,66 DMU NLX 2500,2026-01-05T16:34:55+00:00,2026-01-05T17:18:43+00:00,0.73,0.73,0.0,,B,Setup & fixture
L0001083,EMP0005,J26-00271,20,WC010,66 DMU NLX 2500,2026-01-05T17:18:43+00:00,2026-01-05T18:56:14+00:00,1.49,0.0,1.02,,B,Adjust offsets
L0001084,EMP0014,J26-00271,30,WC-INSP,,2026-01-05T21:42:03.593977+00:00,2026-01-05T22:36:34.259412+00:00,1.27,0.0,1.39,INSPECT,A,Final inspect
L0001085,EMP0004,J26-00272,10,WC-PREP,,2026-01-05T15:59:17.027225+00:00,2026-01-05T17:49:37.147427+00:00,1.66,0.35,1.86,,B,Cut stock
L0001086,EMP0009,J26-00272,20,WC009,65 DMU NLX 2500,2026-01-05T17:10:31+00:00,2026-01-05T17:19:31+00:00,0.15,0.15,0.0,,A,Setup & fixture
L0001087,EMP0009,J26-00272,20,WC009,65 DMU NLX 2500,2026-01-05T17:19:31+00:00,2026-01-05T18:55:59+00:00,1.34,0.0,0.81,,A,Run production
L0001088,EMP0012,J26-00272,30,WC-INSP,,2026-01-06T06:48:54.137169+00:00,2026-01-06T09:48:52.289700+00:00,1.81,0.0,0.36,INSPECT,A,Create CoC
L0001089,EMP0003,J26-00273,10,WC-PREP,,2026-01-05T15:19:01.079741+00:00,2026-01-05T16:23:13.110141+00:00,2.4,0.36,2.08,,B,Cut stock
L0001090,EMP0013,J26-00273,20,WC005,22 DMU NLX 2500 old,2026-01-05T17:00:29+00:00,2026-01-05T17:29:53+00:00,0.49,0.49,0.0,,A,Setup & fixture
L0001091,EMP0006,J26-00273,20,WC005,22 DMU NLX 2500 old,2026-01-05T17:29:53+00:00,2026-01-05T20:51:29+00:00,2.94,0.0,2.55,,A,Run production
L0001092,EMP0009,J26-00273,30,WC-INSP,,2026-01-05T23:29:57.105740+00:00,2026-01-06T00:12:13.985796+00:00,2.69,0.0,1.6,,A,Final inspect
L0001093,EMP0014,J26-00274,10,WC-PREP,,2026-01-05T16:35:29.686342+00:00,2026-01-05T18:01:44.609215+00:00,1.6,0.31,1.1,,A,
L0001094,EMP0009,J26-00274,20,WC001,102 HAAS VF4,2026-01-05T16:07:17+00:00,2026-01-05T17:30:05+00:00,1.38,1.38,0.0,,A,Tool touch-off
L0001095,EMP0014,J26-00274,20,WC001,102 HAAS VF4,2026-01-05T17:30:05+00:00,2026-01-05T18:25:06+00:00,1.09,0.0,0.92,,A,Run production
L0001096,EMP0006,J26-00274,30,WC-INSP,,2026-01-06T01:08:11.135329+00:00,2026-01-06T02:01:40.053600+00:00,2.86,0.0,2.88,INSPECT,A,Pack & label
L0001097,EMP0013,J26-00275,10,WC-PREP,,2026-01-05T10:18:26.359402+00:00,2026-01-05T11:21:40.489709+00:00,1.28,0.11,1.98,,A,
L0001098,EMP0011,J26-00275,20,WC008,41 DMU NLX2500,2026-01-05T16:24:51+00:00,2026-01-05T17:32:03+00:00,1.12,1.12,0.0,,B,Tool touch-off
L0001099,EMP0014,J26-00275,20,WC008,41 DMU NLX2500,2026-01-05T17:32:03+00:00,2026-01-05T21:06:02+00:00,3.05,0.0,2.79,,A,Run production
L0001100,EMP0008,J26-00275,30,WC-INSP,,2026-01-06T00:55:08.533587+00:00,2026-01-06T01:31:38.793658+00:00,2.71,0.0,0.99,,A,Final inspect
L0001101,EMP0009,J26-00276,10,WC-PREP,,2026-01-05T10:25:50.756362+00:00,2026-01-05T10:57:28.333825+00:00,0.82,0.32,0.61,,A,
L0001102,EMP0007,J26-00276,20,WC003,104 DOOSAN DNM6700,2026-01-05T17:37:41+00:00,2026-01-05T17:46:41+00:00,0.15,0.15,0.0,,A,Tool touch-off
L0001103,EMP0001,J26-00276,20,WC003,104 DOOSAN DNM6700,2026-01-05T17:46:41+00:00,2026-01-05T19:10:46+00:00,1.36,0.0,1.17,,C,Run production
L0001104,EMP0014,J26-00276,30,WC-INSP,,2026-01-06T04:52:53.773405+00:00,2026-01-06T07:35:12.023058+00:00,1.62,0.0,2.06,,A,Final inspect
L0001105,EMP0015,J26-00277,10,WC-PREP,,2026-01-05T15:51:53.851255+00:00,2026-01-05T17:27:52.468580+00:00,2.24,0.33,1.01,,C,
L0001106,EMP0009,J26-00277,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T17:15:31+00:00,2026-01-05T18:08:55+00:00,0.89,0.89,0.0,,A,Setup & fixture
L0001107,EMP0003,J26-00277,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T18:08:55+00:00,2026-01-05T19:28:41+00:00,1.73,0.0,1.18,,B,Run production
L0001108,EMP0015,J26-00277,30,WC-INSP,,2026-01-05T21:53:13.181804+00:00,2026-01-05T23:14:21.315696+00:00,1.17,0.0,1.84,,C,Pack & label
L0001109,EMP0007,J26-00278,10,WC-PREP,,2026-01-05T16:16:40.626058+00:00,2026-01-05T18:38:35.174555+00:00,0.67,0.34,0.97,MATERIAL,A,
L0001110,EMP0011,J26-00278,20,WC006,23 DOOSAN PUMA 700,2026-01-05T18:14:14+00:00,2026-01-05T18:56:14+00:00,0.7,0.7,0.0,,B,Tool touch-off
L0001111,EMP0006,J26-00278,20,WC006,23 DOOSAN PUMA 700,2026-01-05T18:56:14+00:00,2026-01-05T19:22:30+00:00,0.84,0.0,0.3,,A,Run production
L0001112,EMP0005,J26-00278,30,WC-INSP,,2026-01-05T20:50:52.370362+00:00,2026-01-05T23:44:40.566129+00:00,2.32,0.0,2.47,INSPECT,B,Create CoC
L0001113,EMP0015,J26-00279,10,WC-PREP,,2026-01-05T17:36:13.187656+00:00,2026-01-05T18:04:18.657124+00:00,0.74,0.16,1.63,,C,
L0001114,EMP0015,J26-00279,20,WC001,102 HAAS VF4,2026-01-05T18:20:40+00:00,2026-01-05T19:07:28+00:00,0.78,0.78,0.0,,C,Tool touch-off
L0001115,EMP0001,J26-00279,20,WC001,102 HAAS VF4,2026-01-05T19:07:28+00:00,2026-01-05T20:02:32+00:00,1.48,0.0,0.92,,C,Run production
L0001116,EMP0012,J26-00279,30,WC-INSP,,2026-01-05T20:58:46.338554+00:00,2026-01-05T22:22:34.682965+00:00,2.38,0.0,2.25,INSPECT,A,Create CoC
L0001117,EMP0003,J26-00280,10,WC-PREP,,2026-01-05T13:41:41.978680+00:00,2026-01-05T14:05:10.217774+00:00,1.08,0.24,0.92,,B,
L0001118,EMP0004,J26-00280,20,WC006,23 DOOSAN PUMA 700,2026-01-05T18:49:38+00:00,2026-01-05T19:35:50+00:00,0.77,0.77,0.0,,B,Program load
L0001119,EMP0002,J26-00280,20,WC006,23 DOOSAN PUMA 700,2026-01-05T19:35:50+00:00,2026-01-05T23:38:10+00:00,2.68,0.0,2.23,,B,In-process check
L0001120,EMP0003,J26-00280,30,WC-INSP,,2026-01-06T02:03:11.469661+00:00,2026-01-06T03:00:08.590798+00:00,2.95,0.0,2.82,INSPECT,B,Pack & label
L0001121,EMP0015,J26-00281,10,WC-PREP,,2026-01-05T12:02:10.679096+00:00,2026-01-05T13:30:56.393589+00:00,0.63,0.26,1.22,,C,Cut stock
L0001122,EMP0011,J26-00281,20,WC003,104 DOOSAN DNM6700,2026-01-05T19:06:58+00:00,2026-01-05T19:36:22+00:00,0.49,0.49,0.0,,B,Setup & fixture
L0001123,EMP0009,J26-00281,20,WC003,104 DOOSAN DNM6700,2026-01-05T19:36:22+00:00,2026-01-05T20:55:34+00:00,1.69,0.0,1.17,,A,Run production
L0001124,EMP0015,J26-00281,30,WC-INSP,,2026-01-05T22:32:40.593365+00:00,2026-01-05T22:49:02.494886+00:00,2.52,0.0,1.4,INSPECT,C,Pack & label
L0001125,EMP0005,J26-00282,10,WC-PREP,,2026-01-05T12:42:12.807740+00:00,2026-01-05T13:58:20.617912+00:00,1.47,0.21,1.72,MOVE,B,
L0001126,EMP0010,J26-00282,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T18:31:02+00:00,2026-01-05T19:42:26+00:00,1.19,1.19,0.0,,A,Setup & fixture
L0001127,EMP0015,J26-00282,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T19:42:26+00:00,2026-01-05T21:06:55+00:00,1.44,0.0,1.18,,C,In-process check
L0001128,EMP0008,J26-00282,30,WC-INSP,,2026-01-06T00:07:03.947030+00:00,2026-01-06T02:20:43.579703+00:00,0.72,0.0,1.23,INSPECT,A,Final inspect
L0001129,EMP0010,J26-00283,10,WC-PREP,,2026-01-05T15:34:18.629326+00:00,2026-01-05T17:54:07.759875+00:00,1.57,0.19,1.42,,A,Cut stock
L0001130,EMP0013,J26-00283,20,WC010,66 DMU NLX 2500,2026-01-05T19:30:34+00:00,2026-01-05T19:47:58+00:00,0.29,0.29,0.0,,A,Setup & fixture
L0001131,EMP0014,J26-00283,20,WC010,66 DMU NLX 2500,2026-01-05T19:47:58+00:00,2026-01-05T22:38:09+00:00,1.63,0.0,1.5,,A,Run production
L0001132,EMP0001,J26-00283,30,WC-INSP,,2026-01-06T03:50:18.062041+00:00,2026-01-06T05:20:47.177305+00:00,2.03,0.0,2.66,,C,Final inspect
L0001133,EMP0013,J26-00284,10,WC-PREP,,2026-01-05T12:53:41.099799+00:00,2026-01-05T13:47:55.222554+00:00,2.16,0.01,0.81,,A,
L0001134,EMP0009,J26-00284,20,WC009,65 DMU NLX 2500,2026-01-05T18:38:36+00:00,2026-01-05T19:48:12+00:00,1.16,1.16,0.0,,A,Tool touch-off
L0001135,EMP0005,J26-00284,20,WC009,65 DMU NLX 2500,2026-01-05T19:48:12+00:00,2026-01-05T22:08:09+00:00,1.36,0.0,1.26,,B,In-process check
L0001136,EMP0002,J26-00284,30,WC-INSP,,2026-01-05T22:36:50.048724+00:00,2026-01-06T01:36:05.350587+00:00,1.96,0.0,0.93,,B,Final inspect
L0001137,EMP0012,J26-00285,10,WC-PREP,,2026-01-05T17:11:40.020429+00:00,2026-01-05T18:13:59.664005+00:00,2.29,0.11,1.42,,A,Deburr edges
L0001138,EMP0013,J26-00285,20,WC001,102 HAAS VF4,2026-01-05T19:04:39+00:00,2026-01-05T20:13:03+00:00,1.14,1.14,0.0,,A,Program load
L0001139,EMP0009,J26-00285,20,WC001,102 HAAS VF4,2026-01-05T20:13:03+00:00,2026-01-05T21:08:16+00:00,1.44,0.0,0.92,,A,Run production
L0001140,EMP0012,J26-00285,30,WC-INSP,,2026-01-06T03:21:02.396387+00:00,2026-01-06T03:34:30.845918+00:00,2.35,0.0,0.56,,A,Pack & label
L0001141,EMP0014,J26-00286,10,WC-PREP,,2026-01-05T17:15:52.198608+00:00,2026-01-05T18:19:44.583834+00:00,1.84,0.27,1.32,,A,
L0001142,EMP0004,J26-00286,20,WC003,104 DOOSAN DNM6700,2026-01-05T21:01:40+00:00,2026-01-05T21:10:40+00:00,0.15,0.15,0.0,,B,Program load
L0001143,EMP0005,J26-00286,20,WC003,104 DOOSAN DNM6700,2026-01-05T21:10:40+00:00,2026-01-05T22:36:46+00:00,1.65,0.0,1.18,,B,Run production
L0001144,EMP0015,J26-00286,30,WC-INSP,,2026-01-06T00:40:29.252859+00:00,2026-01-06T01:52:39.373272+00:00,2.37,0.0,0.33,,C,Final inspect
L0001145,EMP0008,J26-00287,10,WC-PREP,,2026-01-05T17:00:22.585100+00:00,2026-01-05T19:06:24.800569+00:00,1.57,0.27,1.78,,A,Deburr edges
L0001146,EMP0003,J26-00287,20,WC001,102 HAAS VF4,2026-01-05T20:22:58+00:00,2026-01-05T21:21:10+00:00,0.97,0.97,0.0,,B,Program load
L0001147,EMP0006,J26-00287,20,WC001,102 HAAS VF4,2026-01-05T21:21:10+00:00,2026-01-05T22:16:27+00:00,1.4,0.0,0.92,,A,Run production
L0001148,EMP0009,J26-00287,30,WC-INSP,,2026-01-06T02:48:31.659681+00:00,2026-01-06T05:16:32.239208+00:00,0.4,0.0,1.63,INSPECT,A,Final inspect
L0001149,EMP0007,J26-00288,10,WC-PREP,,2026-01-05T16:40:50.342770+00:00,2026-01-05T16:54:59.554353+00:00,0.77,0.31,1.33,,A,
L0001150,EMP0011,J26-00288,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T20:30:35+00:00,2026-01-05T21:22:47+00:00,0.87,0.87,0.0,,B,Tool touch-off
L0001151,EMP0006,J26-00288,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T21:22:47+00:00,2026-01-05T21:41:37+00:00,0.53,0.0,0.18,,A,Run production
L0001152,EMP0005,J26-00288,30,WC-INSP,,2026-01-06T00:47:21.340273+00:00,2026-01-06T03:06:29.270182+00:00,1.22,0.0,1.91,INSPECT,B,Create CoC
L0001153,EMP0004,J26-00289,10,WC-PREP,,2026-01-05T16:59:22.311477+00:00,2026-01-05T17:05:34.836805+00:00,1.29,0.31,1.73,,B,
L0001154,EMP0015,J26-00289,20,WC008,41 DMU NLX2500,2026-01-05T20:17:56+00:00,2026-01-05T21:38:56+00:00,1.35,1.35,0.0,,C,Setup & fixture
L0001155,EMP0009,J26-00289,20,WC008,41 DMU NLX2500,2026-01-05T21:38:56+00:00,2026-01-06T02:04:20+00:00,4.24,0.0,3.64,,A,Adjust offsets
L0001156,EMP0015,J26-00289,30,WC-INSP,,2026-01-06T09:25:43.847518+00:00,2026-01-06T11:23:16.904465+00:00,0.36,0.0,2.62,INSPECT,C,Final inspect
L0001157,EMP0006,J26-00290,10,WC-PREP,,2026-01-05T18:52:38.693278+00:00,2026-01-05T20:25:59.831640+00:00,1.98,0.27,0.68,,A,
L0001158,EMP0007,J26-00290,20,WC005,22 DMU NLX 2500 old,2026-01-05T20:46:27+00:00,2026-01-05T21:40:27+00:00,0.9,0.9,0.0,,A,Tool touch-off
L0001159,EMP0002,J26-00290,20,WC005,22 DMU NLX 2500 old,2026-01-05T21:40:27+00:00,2026-01-06T01:53:57+00:00,3.63,0.0,3.54,,B,In-process check
L0001160,EMP0007,J26-00290,30,WC-INSP,,2026-01-06T13:53:52.363202+00:00,2026-01-06T15:07:00.672536+00:00,0.68,0.0,1.43,INSPECT,A,Pack & label
L0001161,EMP0005,J26-00291,10,WC-PREP,,2026-01-05T14:34:06.923139+00:00,2026-01-05T15:16:37.016526+00:00,1.45,0.38,1.29,,B,Prep lot
L0001162,EMP0007,J26-00291,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T21:16:34+00:00,2026-01-05T21:51:58+00:00,0.59,0.59,0.0,,A,Program load
L0001163,EMP0007,J26-00291,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T21:51:58+00:00,2026-01-05T22:56:42+00:00,1.17,0.0,1.01,,A,Run production
L0001164,EMP0015,J26-00291,30,WC-INSP,,2026-01-06T03:17:02.699509+00:00,2026-01-06T06:05:41.799753+00:00,1.24,0.0,1.38,,C,Pack & label
L0001165,EMP0004,J26-00292,10,WC-PREP,,2026-01-05T18:21:10.034944+00:00,2026-01-05T19:11:50.778878+00:00,1.23,0.07,1.16,,B,
L0001166,EMP0003,J26-00292,20,WC009,65 DMU NLX 2500,2026-01-05T21:34:45+00:00,2026-01-05T22:23:21+00:00,0.81,0.81,0.0,,B,Setup & fixture
L0001167,EMP0014,J26-00292,20,WC009,65 DMU NLX 2500,2026-01-05T22:23:21+00:00,2026-01-05T22:37:26+00:00,0.46,0.0,0.2,,A,In-process check
L0001168,EMP0006,J26-00292,30,WC-INSP,,2026-01-06T10:25:40.146740+00:00,2026-01-06T12:13:33.158050+00:00,2.69,0.0,2.19,,A,Final inspect
L0001169,EMP0009,J26-00293,10,WC-PREP,,2026-01-05T20:33:29.601499+00:00,2026-01-05T21:13:06.892129+00:00,2.19,0.1,1.21,,A,
L0001170,EMP0002,J26-00293,20,WC001,102 HAAS VF4,2026-01-05T21:48:23+00:00,2026-01-05T22:27:59+00:00,0.66,0.66,0.0,,B,Program load
L0001171,EMP0007,J26-00293,20,WC001,102 HAAS VF4,2026-01-05T22:27:59+00:00,2026-01-05T23:23:21+00:00,1.16,0.0,0.92,,A,Run production
L0001172,EMP0015,J26-00293,30,WC-INSP,,2026-01-06T09:37:27.332273+00:00,2026-01-06T12:00:18.570136+00:00,2.7,0.0,1.55,,C,Final inspect
L0001173,EMP0014,J26-00294,10,WC-PREP,,2026-01-05T16:34:53.465724+00:00,2026-01-05T18:09:53.631423+00:00,2.38,0.11,1.38,,A,
L0001174,EMP0006,J26-00294,20,WC003,104 DOOSAN DNM6700,2026-01-05T22:05:40+00:00,2026-01-05T22:48:52+00:00,0.72,0.72,0.0,,A,Setup & fixture
L0001175,EMP0005,J26-00294,20,WC003,104 DOOSAN DNM6700,2026-01-05T22:48:52+00:00,2026-01-05T23:28:18+00:00,1.16,0.0,0.61,,B,Adjust offsets
L0001176,EMP0001,J26-00294,30,WC-INSP,,2026-01-06T00:51:22.857893+00:00,2026-01-06T02:01:34.505059+00:00,0.84,0.0,2.66,,C,Pack & label
L0001177,EMP0010,J26-00295,10,WC-PREP,,2026-01-05T16:30:51.297313+00:00,2026-01-05T17:18:32.680106+00:00,1.34,0.02,1.48,,A,
L0001178,EMP0010,J26-00295,20,WC010,66 DMU NLX 2500,2026-01-05T22:09:28+00:00,2026-01-05T22:50:16+00:00,0.68,0.68,0.0,,A,Setup & fixture
L0001179,EMP0005,J26-00295,20,WC010,66 DMU NLX 2500,2026-01-05T22:50:16+00:00,2026-01-05T23:36:56+00:00,1.07,0.0,0.51,,B,Adjust offsets
L0001180,EMP0008,J26-00295,30,WC-INSP,,2026-01-06T11:32:58.620502+00:00,2026-01-06T11:46:59.672866+00:00,0.81,0.0,1.23,,A,Final inspect
L0001181,EMP0008,J26-00296,10,WC-PREP,,2026-01-05T17:56:03.731999+00:00,2026-01-05T18:27:35.555649+00:00,0.85,0.33,1.82,,A,
L0001182,EMP0007,J26-00296,20,WC009,65 DMU NLX 2500,2026-01-05T22:25:57+00:00,2026-01-05T22:50:33+00:00,0.41,0.41,0.0,,A,Tool touch-off
L0001183,EMP0005,J26-00296,20,WC009,65 DMU NLX 2500,2026-01-05T22:50:33+00:00,2026-01-05T23:34:01+00:00,0.42,0.0,0.35,,B,Run production
L0001184,EMP0015,J26-00296,30,WC-INSP,,2026-01-06T10:36:44.957469+00:00,2026-01-06T13:20:17.143672+00:00,1.38,0.0,2.94,,C,Pack & label
L0001185,EMP0012,J26-00297,10,WC-PREP,,2026-01-05T15:50:02.846486+00:00,2026-01-05T18:02:30.430844+00:00,1.62,0.09,0.66,,A,
L0001186,EMP0003,J26-00297,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T22:30:56+00:00,2026-01-05T23:08:08+00:00,0.62,0.62,0.0,,B,Setup & fixture
L0001187,EMP0012,J26-00297,20,WC007,24 DOOSAN PUMA 3100L,2026-01-05T23:08:08+00:00,2026-01-06T00:25:48+00:00,1.61,0.0,1.18,,A,Run production
L0001188,EMP0005,J26-00297,30,WC-INSP,,2026-01-06T02:41:08.903274+00:00,2026-01-06T04:24:00.767829+00:00,0.64,0.0,0.47,INSPECT,B,Final inspect
L0001189,EMP0001,J26-00298,10,WC-PREP,,2026-01-05T19:42:08.986048+00:00,2026-01-05T21:07:50.359059+00:00,1.32,0.33,1.77,,C,
L0001190,EMP0006,J26-00298,20,WC003,104 DOOSAN DNM6700,2026-01-05T23:32:47+00:00,2026-01-05T23:41:47+00:00,0.15,0.15,0.0,,A,Setup & fixture
L0001191,EMP0002,J26-00298,20,WC003,104 DOOSAN DNM6700,2026-01-05T23:41:47+00:00,2026-01-06T00:15:38+00:00,1.09,0.0,0.56,,B,Run production
L0001192,EMP0003,J26-00298,30,WC-INSP,,2026-01-06T04:19:24.913988+00:00,2026-01-06T05:09:04.570538+00:00,2.15,0.0,1.89,INSPECT,B,Final inspect
L0001193,EMP0015,J26-00299,10,WC-PREP,,2026-01-05T22:42:12.519043+00:00,2026-01-05T23:26:21.946506+00:00,2.25,0.16,0.71,,C,
L0001194,EMP0003,J26-00299,20,WC010,66 DMU NLX 2500,2026-01-05T23:21:19+00:00,2026-01-05T23:48:19+00:00,0.45,0.45,0.0,,B,Tool touch-off
L0001195,EMP0015,J26-00299,20,WC010,66 DMU NLX 2500,2026-01-05T23:48:19+00:00,2026-01-06T01:33:42+00:00,1.13,0.0,1.07,,C,Run production
L0001196,EMP0015,J26-00299,30,WC-INSP,,2026-01-06T04:00:17.637320+00:00,2026-01-06T04:59:29.486698+00:00,1.77,0.0,1.05,,C,Final inspect
L0001197,EMP0010,J26-00300,10,WC-PREP,,2026-01-05T17:23:50.589260+00:00,2026-01-05T19:27:34.965167+00:00,0.85,0.4,0.68,,A,
L0001198,EMP0010,J26-00300,20,WC009,65 DMU NLX 2500,2026-01-05T23:01:05+00:00,2026-01-05T23:48:29+00:00,0.79,0.79,0.0,,A,Setup & fixture
L0001199,EMP0005,J26-00300,20,WC009,65 DMU NLX 2500,2026-01-05T23:48:29+00:00,2026-01-06T01:36:51+00:00,1.19,0.0,0.82,,B,Run production
L0001200,EMP0008,J26-00300,30,WC-INSP,,2026-01-06T02:28:26.306535+00:00,2026-01-06T05:18:56.822174+00:00,2.42,0.0,1.2,,A,Pack & label
L0001201,EMP0006,J26-00301,10,WC-PREP,,2026-01-05T19:49:26.212291+00:00,2026-01-05T21:02:12.818214+00:00,1.32,0.3,1.64,,A,
L0001202,EMP0007,J26-00301,20,WC001,102 HAAS VF4,2026-01-05T23:36:23+00:00,2026-01-06T00:03:23+00:00,0.45,0.45,0.0,,A,Tool touch-off
L0001203,EMP0006,J26-00301,20,WC001,102 HAAS VF4,2026-01-06T00:03:23+00:00,2026-01-06T02:19:15+00:00,2.15,0.0,1.96,,A,Run production
L0001204,EMP0001,J26-00301,30,WC-INSP,,2026-01-06T06:48:43.225011+00:00,2026-01-06T09:08:32.105862+00:00,2.32,0.0,1.82,,C,Final inspect
L0001205,EMP0012,J26-00302,10,WC-PREP,,2026-01-05T22:17:01.265213+00:00,2026-01-05T23:59:37.146488+00:00,2.18,0.39,1.08,,A,
L0001206,EMP0005,J26-00302,20,WC003,104 DOOSAN DNM6700,2026-01-05T23:30:46+00:00,2026-01-06T00:39:46+00:00,1.15,1.15,0.0,,B,Setup & fixture
L0001207,EMP0002,J26-00302,20,WC003,104 DOOSAN DNM6700,2026-01-06T00:39:46+00:00,2026-01-06T01:58:10+00:00,1.6,0.0,1.17,,B,Run production
