JobNum,OperSeq,WorkCenterID,OperationDesc,StdSetupHrs,StdRunHrsPerUnit,PlannedStart,PlannedEnd,ActualStart,ActualEnd,Machine,QtyComplete,QtyScrap,SetupHrs,RunHrs,MoveHrs,QueueHrs,Status,SMKO_ClusterID
J26-00271,10,WC-PREP,Material Prep / Cut,0.37,0.0024,2026-01-05T10:06:20.109220+00:00,2026-01-05T11:38:37.680393+00:00,2026-01-05T10:12:42.709583+00:00,2026-01-05T12:14:31.376047+00:00,,32,0,0.01,1.05,0.18,1.11,Complete,
J26-00271,20,WC010,CNC Machining,1.26,0.0283,2026-01-05T11:06:20.109220+00:00,2026-01-05T13:04:03.681737+00:00,2026-01-05T17:18:43+00:00,2026-01-05T18:56:14+00:00,66 DMU NLX 2500,32,0,0.73,1.02,0.33,5.72,Complete,1149
J26-00271,30,WC-INSP,Inspection & Pack,0.0,0.0076,2026-01-05T13:04:03.681737+00:00,2026-01-05T15:20:57.442379+00:00,2026-01-05T21:42:03.593977+00:00,2026-01-05T22:36:34.259412+00:00,,32,0,0.0,2.04,0.06,1.96,Complete,
J26-00272,10,WC-PREP,Material Prep / Cut,0.13,0.0093,2026-01-05T15:55:03.407876+00:00,2026-01-05T17:11:12.545245+00:00,2026-01-05T16:04:00.572092+00:00,2026-01-05T17:55:49.178193+00:00,,39,1,0.23,0.77,0.09,1.33,Complete,
J26-00272,20,WC009,CNC Machining,1.76,0.0178,2026-01-05T16:55:03.407876+00:00,2026-01-05T18:43:36.974749+00:00,2026-01-05T17:19:31+00:00,2026-01-05T18:55:59+00:00,65 DMU NLX 2500,39,1,0.15,0.81,0.12,4.48,Complete,1008
J26-00272,30,WC-INSP,Inspection & Pack,0.0,0.0047,2026-01-05T18:43:36.974749+00:00,2026-01-05T22:56:47.178657+00:00,2026-01-06T06:48:54.137169+00:00,2026-01-06T09:48:52.289700+00:00,,39,1,0.0,1.32,0.05,0.34,Complete,
J26-00273,10,WC-PREP,Material Prep / Cut,0.25,0.0074,2026-01-05T14:56:40.726308+00:00,2026-01-05T15:49:06.576700+00:00,2026-01-05T15:40:14.961142+00:00,2026-01-05T15:57:45.564437+00:00,,54,1,0.11,1.42,0.16,0.84,Complete,
J26-00273,20,WC005,CNC Machining,0.62,0.045,2026-01-05T15:56:40.726308+00:00,2026-01-05T19:00:59.264133+00:00,2026-01-05T17:29:53+00:00,2026-01-05T20:51:29+00:00,22 DMU NLX 2500 old,54,1,0.49,2.55,0.13,5.12,Complete,410
J26-00273,30,WC-INSP,Inspection & Pack,0.0,0.0011,2026-01-05T19:00:59.264133+00:00,2026-01-05T20:27:50.624202+00:00,2026-01-05T23:29:57.105740+00:00,2026-01-06T00:12:13.985796+00:00,,54,0,0.0,1.82,0.05,0.22,Complete,
J26-00274,10,WC-PREP,Material Prep / Cut,0.13,0.0096,2026-01-05T16:29:48.885586+00:00,2026-01-05T17:52:13.503817+00:00,2026-01-05T16:42:56.540081+00:00,2026-01-05T18:05:48.776707+00:00,,16,0,0.38,1.65,0.22,0.75,Complete,
J26-00274,20,WC001,CNC Machining,0.82,0.0528,2026-01-05T17:29:48.885586+00:00,2026-01-05T18:38:36.871008+00:00,2026-01-05T17:30:05+00:00,2026-01-05T18:25:06+00:00,102 HAAS VF4,16,0,1.38,0.92,0.19,0.66,Complete,26
J26-00274,30,WC-INSP,Inspection & Pack,0.0,0.0078,2026-01-05T18:38:36.871008+00:00,2026-01-05T22:43:41.482236+00:00,2026-01-06T01:08:11.135329+00:00,2026-01-06T02:01:40.053600+00:00,,16,0,0.0,0.65,0.16,0.37,Complete,
J26-00275,10,WC-PREP,Material Prep / Cut,0.34,0.0064,2026-01-05T09:50:18.500723+00:00,2026-01-05T11:15:18.162755+00:00,2026-01-05T10:20:54.654285+00:00,2026-01-05T12:11:36.326209+00:00,,47,0,0.15,1.15,0.26,0.2,Complete,
J26-00275,20,WC008,CNC Machining,0.71,0.0525,2026-01-05T10:50:18.500723+00:00,2026-01-05T13:52:50.967160+00:00,2026-01-05T17:32:03+00:00,2026-01-05T21:06:02+00:00,41 DMU NLX2500,47,0,1.12,2.79,0.27,4.58,Complete,851
J26-00275,30,WC-INSP,Inspection & Pack,0.0,0.0077,2026-01-05T13:52:50.967160+00:00,2026-01-05T14:43:28.521078+00:00,2026-01-06T00:55:08.533587+00:00,2026-01-06T01:31:38.793658+00:00,,47,0,0.0,1.68,0.16,2.32,Complete,
J26-00276,10,WC-PREP,Material Prep / Cut,0.32,0.0075,2026-01-05T10:17:42.127169+00:00,2026-01-05T10:44:20.855145+00:00,2026-01-05T10:28:59.298327+00:00,2026-01-05T10:59:31.056764+00:00,,30,0,0.3,1.97,0.26,1.45,Complete,
J26-00276,20,WC003,CNC Machining,0.53,0.0358,2026-01-05T11:17:42.127169+00:00,2026-01-05T12:19:33.656680+00:00,2026-01-05T17:46:41+00:00,2026-01-05T19:10:46+00:00,104 DOOSAN DNM6700,30,0,0.15,1.17,0.23,5.45,Complete,217
J26-00276,30,WC-INSP,Inspection & Pack,0.0,0.0011,2026-01-05T12:19:33.656680+00:00,2026-01-05T17:10:21.285148+00:00,2026-01-06T04:52:53.773405+00:00,2026-01-06T07:35:12.023058+00:00,,30,0,0.0,2.59,0.03,1.19,Complete,
J26-00277,10,WC-PREP,Material Prep / Cut,0.23,0.0029,2026-01-05T15:27:28.121120+00:00,2026-01-05T16:53:59.341038+00:00,2026-01-05T15:32:05.735724+00:00,2026-01-05T17:39:15.044955+00:00,,36,0,0.01,2.16,0.29,0.57,Complete,
J26-00277,20,WC007,CNC Machining,1.16,0.0292,2026-01-05T16:27:28.121120+00:00,2026-01-05T18:13:52.079123+00:00,2026-01-05T18:08:55+00:00,2026-01-05T19:28:41+00:00,24 DOOSAN PUMA 3100L,36,1,0.89,1.18,0.37,4.74,Complete,733
J26-00277,30,WC-INSP,Inspection & Pack,0.0,0.0052,2026-01-05T18:13:52.079123+00:00,2026-01-05T19:27:08.833399+00:00,2026-01-05T21:53:13.181804+00:00,2026-01-05T23:14:21.315696+00:00,,36,0,0.0,1.05,0.1,1.53,Complete,
J26-00278,10,WC-PREP,Material Prep / Cut,0.3,0.0021,2026-01-05T16:05:22.038234+00:00,2026-01-05T17:57:06.191706+00:00,2026-01-05T16:14:34.527010+00:00,2026-01-05T18:38:04.405864+00:00,,7,0,0.34,0.86,0.28,0.83,Complete,
J26-00278,20,WC006,CNC Machining,1.65,0.0372,2026-01-05T17:05:22.038234+00:00,2026-01-05T18:17:46.100863+00:00,2026-01-05T18:56:14+00:00,2026-01-05T19:22:30+00:00,23 DOOSAN PUMA 700,7,0,0.7,0.3,0.28,3.58,Complete,530
J26-00278,30,WC-INSP,Inspection & Pack,0.0,0.0019,2026-01-05T18:17:46.100863+00:00,2026-01-05T19:56:35.188557+00:00,2026-01-05T20:50:52.370362+00:00,2026-01-05T23:44:40.566129+00:00,,7,0,0.0,2.06,0.17,1.55,Complete,
J26-00279,10,WC-PREP,Material Prep / Cut,0.39,0.0069,2026-01-05T17:07:19.422902+00:00,2026-01-05T17:32:29.026164+00:00,2026-01-05T17:15:34.776388+00:00,2026-01-05T18:13:13.674920+00:00,,15,0,0.17,1.94,0.05,0.42,Complete,
J26-00279,20,WC001,CNC Machining,0.59,0.0556,2026-01-05T18:07:19.422902+00:00,2026-01-05T19:01:57.453730+00:00,2026-01-05T19:07:28+00:00,2026-01-05T20:02:32+00:00,102 HAAS VF4,15,0,0.78,0.92,0.1,5.51,Complete,27
J26-00279,30,WC-INSP,Inspection & Pack,0.0,0.0047,2026-01-05T19:01:57.453730+00:00,2026-01-05T23:34:36.281202+00:00,2026-01-05T20:58:46.338554+00:00,2026-01-05T22:22:34.682965+00:00,,15,1,0.0,2.46,0.19,2.36,Complete,
J26-00280,10,WC-PREP,Material Prep / Cut,0.22,0.0028,2026-01-05T13:14:23.129753+00:00,2026-01-05T13:42:32.612281+00:00,2026-01-05T13:52:03.230757+00:00,2026-01-05T14:15:33.700897+00:00,,113,0,0.27,1.9,0.04,0.99,Complete,
J26-00280,20,WC006,CNC Machining,1.07,0.0197,2026-01-05T14:14:23.129753+00:00,2026-01-05T17:23:12.216169+00:00,2026-01-05T19:35:50+00:00,2026-01-05T23:38:10+00:00,23 DOOSAN PUMA 700,113,2,0.77,2.23,0.23,0.19,Complete,531
J26-00280,30,WC-INSP,Inspection & Pack,0.0,0.0015,2026-01-05T17:23:12.216169+00:00,2026-01-05T19:28:58.677025+00:00,2026-01-06T02:03:11.469661+00:00,2026-01-06T03:00:08.590798+00:00,,113,0,0.0,1.86,0.04,0.86,Complete,
J26-00281,10,WC-PREP,Material Prep / Cut,0.3,0.0021,2026-01-05T11:56:25.620408+00:00,2026-01-05T12:49:55.965159+00:00,2026-01-05T11:59:19.432593+00:00,2026-01-05T12:55:54.745309+00:00,,17,0,0.33,1.99,0.07,0.86,Complete,
J26-00281,20,WC003,CNC Machining,1.12,0.0603,2026-01-05T12:56:25.620408+00:00,2026-01-05T14:37:12.898841+00:00,2026-01-05T19:36:22+00:00,2026-01-05T20:55:34+00:00,104 DOOSAN DNM6700,17,0,0.49,1.17,0.16,3.14,Complete,218
J26-00281,30,WC-INSP,Inspection & Pack,0.0,0.0021,2026-01-05T14:37:12.898841+00:00,2026-01-05T17:56:27.927505+00:00,2026-01-05T22:32:40.593365+00:00,2026-01-05T22:49:02.494886+00:00,,17,0,0.0,0.77,0.07,0.23,Complete,
J26-00282,10,WC-PREP,Material Prep / Cut,0.1,0.0084,2026-01-05T12:32:42.660172+00:00,2026-01-05T13:52:39.486677+00:00,2026-01-05T12:47:34.233481+00:00,2026-01-05T14:11:52.235420+00:00,,23,0,0.25,1.14,0.19,0.22,Complete,
J26-00282,20,WC007,CNC Machining,1.41,0.0522,2026-01-05T13:32:42.660172+00:00,2026-01-05T16:05:24.307578+00:00,2026-01-05T19:42:26+00:00,2026-01-05T21:06:55+00:00,24 DOOSAN PUMA 3100L,23,0,1.19,1.18,0.39,4.38,Complete,734
J26-00282,30,WC-INSP,Inspection & Pack,0.0,0.005,2026-01-05T16:05:24.307578+00:00,2026-01-05T17:04:53.169320+00:00,2026-01-06T00:07:03.947030+00:00,2026-01-06T02:20:43.579703+00:00,,23,0,0.0,0.32,0.16,1.66,Complete,
J26-00283,10,WC-PREP,Material Prep / Cut,0.11,0.0073,2026-01-05T15:23:49.664123+00:00,2026-01-05T17:22:23.749632+00:00,2026-01-05T15:40:31.978772+00:00,2026-01-05T18:01:09.386679+00:00,,63,0,0.27,1.69,0.21,0.17,Complete,
J26-00283,20,WC010,CNC Machining,0.68,0.0214,2026-01-05T16:23:49.664123+00:00,2026-01-05T17:52:57.163509+00:00,2026-01-05T19:47:58+00:00,2026-01-05T22:38:09+00:00,66 DMU NLX 2500,63,2,0.29,1.5,0.01,2.49,Complete,1150
J26-00283,30,WC-INSP,Inspection & Pack,0.0,0.0059,2026-01-05T17:52:57.163509+00:00,2026-01-05T19:46:20.433217+00:00,2026-01-06T03:50:18.062041+00:00,2026-01-06T05:20:47.177305+00:00,,63,0,0.0,0.38,0.14,1.7,Complete,
J26-00284,10,WC-PREP,Material Prep / Cut,0.2,0.0031,2026-01-05T12:46:41.640303+00:00,2026-01-05T13:06:04.759621+00:00,2026-01-05T12:52:23.513841+00:00,2026-01-05T13:55:00.305799+00:00,,83,1,0.31,2.16,0.06,0.21,Complete,
J26-00284,20,WC009,CNC Machining,1.17,0.015,2026-01-05T13:46:41.640303+00:00,2026-01-05T15:34:44.485998+00:00,2026-01-05T19:48:12+00:00,2026-01-05T22:08:09+00:00,65 DMU NLX 2500,83,3,1.16,1.26,0.21,4.97,Complete,1009
J26-00284,30,WC-INSP,Inspection & Pack,0.0,0.0052,2026-01-05T15:34:44.485998+00:00,2026-01-05T20:29:03.343355+00:00,2026-01-05T22:36:50.048724+00:00,2026-01-06T01:36:05.350587+00:00,,83,0,0.0,1.57,0.15,2.38,Complete,
J26-00285,10,WC-PREP,Material Prep / Cut,0.36,0.0051,2026-01-05T16:43:48.529036+00:00,2026-01-05T17:30:04.751993+00:00,2026-01-05T16:49:10.099192+00:00,2026-01-05T17:34:54.347514+00:00,,15,0,0.1,1.23,0.21,1.48,Complete,
J26-00285,20,WC001,CNC Machining,0.58,0.0528,2026-01-05T17:43:48.529036+00:00,2026-01-05T18:35:23.093565+00:00,2026-01-05T20:13:03+00:00,2026-01-05T21:08:16+00:00,102 HAAS VF4,15,0,1.14,0.92,0.21,3.24,Complete,28
J26-00285,30,WC-INSP,Inspection & Pack,0.0,0.001,2026-01-05T18:35:23.093565+00:00,2026-01-05T19:31:45.287919+00:00,2026-01-06T03:21:02.396387+00:00,2026-01-06T03:34:30.845918+00:00,,15,0,0.0,2.31,0.04,2.68,Complete,
J26-00286,10,WC-PREP,Material Prep / Cut,0.35,0.0058,2026-01-05T16:49:04.426749+00:00,2026-01-05T17:51:05.913715+00:00,2026-01-05T17:26:23.500778+00:00,2026-01-05T18:34:52.786216+00:00,,41,0,0.38,0.42,0.27,0.46,Complete,
J26-00286,20,WC003,CNC Machining,1.57,0.0264,2026-01-05T17:49:04.426749+00:00,2026-01-05T20:10:36.845242+00:00,2026-01-05T21:10:40+00:00,2026-01-05T22:36:46+00:00,104 DOOSAN DNM6700,41,2,0.15,1.18,0.2,2.53,Complete,219
J26-00286,30,WC-INSP,Inspection & Pack,0.0,0.0024,2026-01-05T20:10:36.845242+00:00,2026-01-05T21:35:39.806144+00:00,2026-01-06T00:40:29.252859+00:00,2026-01-06T01:52:39.373272+00:00,,41,0,0.0,1.67,0.16,1.71,Complete,
J26-00287,10,WC-PREP,Material Prep / Cut,0.34,0.0071,2026-01-05T16:50:38.935288+00:00,2026-01-05T18:39:43.058721+00:00,2026-01-05T17:30:29.535060+00:00,2026-01-05T19:20:25.545740+00:00,,15,1,0.23,1.3,0.22,0.03,Complete,
J26-00287,20,WC001,CNC Machining,0.21,0.0603,2026-01-05T17:50:38.935288+00:00,2026-01-05T18:43:39.122506+00:00,2026-01-05T21:21:10+00:00,2026-01-05T22:16:27+00:00,102 HAAS VF4,15,0,0.97,0.92,0.29,0.22,Complete,29
J26-00287,30,WC-INSP,Inspection & Pack,0.0,0.0077,2026-01-05T18:43:39.122506+00:00,2026-01-05T20:53:35.768867+00:00,2026-01-06T02:48:31.659681+00:00,2026-01-06T05:16:32.239208+00:00,,15,0,0.0,2.79,0.02,2.54,Complete,
J26-00288,10,WC-PREP,Material Prep / Cut,0.34,0.0041,2026-01-05T16:16:13.947775+00:00,2026-01-05T16:39:54.469304+00:00,2026-01-05T16:42:25.266255+00:00,2026-01-05T17:06:31.828383+00:00,,3,0,0.02,1.87,0.18,0.79,Complete,
J26-00288,20,WC007,CNC Machining,1.28,0.0556,2026-01-05T17:16:13.947775+00:00,2026-01-05T18:22:30.036990+00:00,2026-01-05T21:22:47+00:00,2026-01-05T21:41:37+00:00,24 DOOSAN PUMA 3100L,3,0,0.87,0.18,0.38,1.04,Complete,735
J26-00288,30,WC-INSP,Inspection & Pack,0.0,0.0064,2026-01-05T18:22:30.036990+00:00,2026-01-05T20:41:49.371572+00:00,2026-01-06T00:47:21.340273+00:00,2026-01-06T03:06:29.270182+00:00,,3,1,0.0,3.01,0.0,0.52,Complete,
J26-00289,10,WC-PREP,Material Prep / Cut,0.23,0.0025,2026-01-05T16:39:12.790424+00:00,2026-01-05T17:01:06.290492+00:00,2026-01-05T17:14:43.479092+00:00,2026-01-05T17:32:52.717629+00:00,,79,0,0.02,1.46,0.24,0.66,Complete,
J26-00289,20,WC008,CNC Machining,1.49,0.0414,2026-01-05T17:39:12.790424+00:00,2026-01-05T22:08:27.270579+00:00,2026-01-05T21:38:56+00:00,2026-01-06T02:04:20+00:00,41 DMU NLX2500,79,2,1.35,3.64,0.24,1.35,Complete,852
J26-00289,30,WC-INSP,Inspection & Pack,0.0,0.0061,2026-01-05T22:08:27.270579+00:00,2026-01-06T01:26:05.432417+00:00,2026-01-06T09:25:43.847518+00:00,2026-01-06T11:23:16.904465+00:00,,79,1,0.0,0.79,0.19,1.62,Complete,
J26-00290,10,WC-PREP,Material Prep / Cut,0.15,0.0032,2026-01-05T18:24:58.507237+00:00,2026-01-05T20:24:23.337550+00:00,2026-01-05T18:47:37.627710+00:00,2026-01-05T21:02:42.455086+00:00,,100,0,0.34,1.31,0.12,0.9,Complete,
J26-00290,20,WC005,CNC Machining,0.74,0.035,2026-01-05T19:24:58.507237+00:00,2026-01-05T23:36:48.080637+00:00,2026-01-05T21:40:27+00:00,2026-01-06T01:53:57+00:00,22 DMU NLX 2500 old,100,2,0.9,3.54,0.25,0.26,Complete,411
J26-00290,30,WC-INSP,Inspection & Pack,0.0,0.0014,2026-01-05T23:36:48.080637+00:00,2026-01-06T03:56:55.716068+00:00,2026-01-06T13:53:52.363202+00:00,2026-01-06T15:07:00.672536+00:00,,100,1,0.0,2.65,0.17,1.88,Complete,
J26-00291,10,WC-PREP,Material Prep / Cut,0.31,0.0051,2026-01-05T14:29:00.730751+00:00,2026-01-05T14:54:20.755193+00:00,2026-01-05T15:03:29.146749+00:00,2026-01-05T15:21:03.816374+00:00,,14,0,0.18,1.72,0.27,0.07,Complete,
J26-00291,20,WC007,CNC Machining,1.78,0.0661,2026-01-05T15:29:00.730751+00:00,2026-01-05T17:55:32.316866+00:00,2026-01-05T21:51:58+00:00,2026-01-05T22:56:42+00:00,24 DOOSAN PUMA 3100L,14,0,0.59,1.01,0.19,5.31,Complete,736
J26-00291,30,WC-INSP,Inspection & Pack,0.0,0.0054,2026-01-05T17:55:32.316866+00:00,2026-01-05T22:37:45.633435+00:00,2026-01-06T03:17:02.699509+00:00,2026-01-06T06:05:41.799753+00:00,,14,0,0.0,0.51,0.05,1.18,Complete,
J26-00292,10,WC-PREP,Material Prep / Cut,0.24,0.0088,2026-01-05T17:58:24.467477+00:00,2026-01-05T18:44:46.927098+00:00,2026-01-05T18:13:30.220145+00:00,2026-01-05T19:16:18.513151+00:00,,2,0,0.3,0.63,0.17,1.37,Complete,
J26-00292,20,WC009,CNC Machining,0.3,0.0614,2026-01-05T18:58:24.467477+00:00,2026-01-05T19:02:07.102979+00:00,2026-01-05T22:23:21+00:00,2026-01-05T22:37:26+00:00,65 DMU NLX 2500,2,0,0.81,0.2,0.39,3.94,Complete,1010
J26-00292,30,WC-INSP,Inspection & Pack,0.0,0.0041,2026-01-05T19:02:07.102979+00:00,2026-01-05T22:01:02.819814+00:00,2026-01-06T10:25:40.146740+00:00,2026-01-06T12:13:33.158050+00:00,,2,0,0.0,1.41,0.09,2.55,Complete,
J26-00293,10,WC-PREP,Material Prep / Cut,0.28,0.0027,2026-01-05T20:12:33.553042+00:00,2026-01-05T20:48:59.864948+00:00,2026-01-05T20:45:34.985799+00:00,2026-01-05T21:48:40.978225+00:00,,15,1,0.22,1.22,0.25,1.4,Complete,
J26-00293,20,WC001,CNC Machining,0.41,0.0531,2026-01-05T21:12:33.553042+00:00,2026-01-05T21:42:40.327312+00:00,2026-01-05T22:27:59+00:00,2026-01-05T23:23:21+00:00,102 HAAS VF4,15,0,0.66,0.92,0.11,4.61,Complete,30
J26-00293,30,WC-INSP,Inspection & Pack,0.0,0.0054,2026-01-05T21:42:40.327312+00:00,2026-01-06T00:31:26.584815+00:00,2026-01-06T09:37:27.332273+00:00,2026-01-06T12:00:18.570136+00:00,,15,0,0.0,1.37,0.17,2.03,Complete,
J26-00294,10,WC-PREP,Material Prep / Cut,0.11,0.0041,2026-01-05T16:21:36.080954+00:00,2026-01-05T17:56:17.303266+00:00,2026-01-05T16:38:29.648050+00:00,2026-01-05T18:49:13.359928+00:00,,12,1,0.29,1.24,0.19,0.62,Complete,
J26-00294,20,WC003,CNC Machining,1.61,0.0453,2026-01-05T17:21:36.080954+00:00,2026-01-05T18:44:36.766579+00:00,2026-01-05T22:48:52+00:00,2026-01-05T23:28:18+00:00,104 DOOSAN DNM6700,12,0,0.72,0.61,0.12,5.7,Complete,220
J26-00294,30,WC-INSP,Inspection & Pack,0.0,0.0073,2026-01-05T18:44:36.766579+00:00,2026-01-05T22:29:51.657755+00:00,2026-01-06T00:51:22.857893+00:00,2026-01-06T02:01:34.505059+00:00,,12,0,0.0,0.27,0.1,1.45,Complete,
J26-00295,10,WC-PREP,Material Prep / Cut,0.33,0.0096,2026-01-05T16:22:47.269565+00:00,2026-01-05T17:16:01.401446+00:00,2026-01-05T16:39:30.141232+00:00,2026-01-05T18:05:47.242239+00:00,,8,0,0.32,1.55,0.06,0.45,Complete,
J26-00295,20,WC010,CNC Machining,1.09,0.0531,2026-01-05T17:22:47.269565+00:00,2026-01-05T18:04:17.693101+00:00,2026-01-05T22:50:16+00:00,2026-01-05T23:36:56+00:00,66 DMU NLX 2500,8,0,0.68,0.51,0.08,3.86,Complete,1151
J26-00295,30,WC-INSP,Inspection & Pack,0.0,0.0048,2026-01-05T18:04:17.693101+00:00,2026-01-05T21:09:11.091981+00:00,2026-01-06T11:32:58.620502+00:00,2026-01-06T11:46:59.672866+00:00,,8,0,0.0,1.72,0.11,1.41,Complete,
J26-00296,10,WC-PREP,Material Prep / Cut,0.19,0.0084,2026-01-05T17:47:01.214920+00:00,2026-01-05T18:20:25.549074+00:00,2026-01-05T18:10:33.940045+00:00,2026-01-05T18:31:42.883129+00:00,,17,0,0.17,0.94,0.2,1.39,Complete,
J26-00296,20,WC009,CNC Machining,1.56,0.0186,2026-01-05T18:47:01.214920+00:00,2026-01-05T20:11:52.487689+00:00,2026-01-05T22:50:33+00:00,2026-01-05T23:34:01+00:00,65 DMU NLX 2500,17,0,0.41,0.35,0.1,5.13,Complete,1011
J26-00296,30,WC-INSP,Inspection & Pack,0.0,0.0077,2026-01-05T20:11:52.487689+00:00,2026-01-06T00:29:14.647367+00:00,2026-01-06T10:36:44.957469+00:00,2026-01-06T13:20:17.143672+00:00,,17,0,0.0,1.43,0.1,2.62,Complete,
J26-00297,10,WC-PREP,Material Prep / Cut,0.39,0.007,2026-01-05T15:31:32.424454+00:00,2026-01-05T17:27:26.107333+00:00,2026-01-05T15:48:51.145909+00:00,2026-01-05T17:35:25.458597+00:00,,26,0,0.38,1.99,0.16,0.81,Complete,
J26-00297,20,WC007,CNC Machining,1.06,0.0447,2026-01-05T16:31:32.424454+00:00,2026-01-05T18:10:57.400144+00:00,2026-01-05T23:08:08+00:00,2026-01-06T00:25:48+00:00,24 DOOSAN PUMA 3100L,26,1,0.62,1.18,0.29,2.41,Complete,737
J26-00297,30,WC-INSP,Inspection & Pack,0.0,0.0026,2026-01-05T18:10:57.400144+00:00,2026-01-05T23:04:00.858551+00:00,2026-01-06T02:41:08.903274+00:00,2026-01-06T04:24:00.767829+00:00,,26,0,0.0,2.93,0.05,0.57,Complete,
J26-00298,10,WC-PREP,Material Prep / Cut,0.29,0.0084,2026-01-05T19:12:29.217317+00:00,2026-01-05T20:41:06.952274+00:00,2026-01-05T19:32:49.639695+00:00,2026-01-05T21:12:15.682503+00:00,,22,1,0.17,1.63,0.13,0.63,Complete,
J26-00298,20,WC003,CNC Machining,0.55,0.0261,2026-01-05T20:12:29.217317+00:00,2026-01-05T21:06:55.248980+00:00,2026-01-05T23:41:47+00:00,2026-01-06T00:15:38+00:00,104 DOOSAN DNM6700,22,0,0.15,0.56,0.3,1.05,Complete,221
J26-00298,30,WC-INSP,Inspection & Pack,0.0,0.0035,2026-01-05T21:06:55.248980+00:00,2026-01-05T22:39:07.321102+00:00,2026-01-06T04:19:24.913988+00:00,2026-01-06T05:09:04.570538+00:00,,22,0,0.0,2.59,0.16,1.09,Complete,
J26-00299,10,WC-PREP,Material Prep / Cut,0.37,0.0036,2026-01-05T22:30:19.499506+00:00,2026-01-05T22:59:59.150585+00:00,2026-01-05T23:07:19.955457+00:00,2026-01-05T23:24:46.752224+00:00,,82,0,0.29,1.43,0.1,0.42,Complete,
J26-00299,20,WC010,CNC Machining,1.37,0.0125,2026-01-05T23:30:19.499506+00:00,2026-01-06T01:38:54.492734+00:00,2026-01-05T23:48:19+00:00,2026-01-06T01:33:42+00:00,66 DMU NLX 2500,82,0,0.45,1.07,0.35,1.67,Complete,1152
J26-00299,30,WC-INSP,Inspection & Pack,0.0,0.005,2026-01-06T01:38:54.492734+00:00,2026-01-06T02:28:54.207783+00:00,2026-01-06T04:00:17.637320+00:00,2026-01-06T04:59:29.486698+00:00,,82,0,0.0,2.89,0.04,0.99,Complete,
J26-00300,10,WC-PREP,Material Prep / Cut,0.26,0.0061,2026-01-05T17:20:06.627182+00:00,2026-01-05T19:12:03.327820+00:00,2026-01-05T17:32:03.959039+00:00,2026-01-05T20:08:12.207214+00:00,,31,0,0.05,1.12,0.04,0.75,Complete,
J26-00300,20,WC009,CNC Machining,0.72,0.0275,2026-01-05T18:20:06.627182+00:00,2026-01-05T19:22:03.019323+00:00,2026-01-05T23:48:29+00:00,2026-01-06T01:36:51+00:00,65 DMU NLX 2500,31,0,0.79,0.82,0.22,2.03,Complete,1012
J26-00300,30,WC-INSP,Inspection & Pack,0.0,0.0064,2026-01-05T19:22:03.019323+00:00,2026-01-05T23:38:32.892827+00:00,2026-01-06T02:28:26.306535+00:00,2026-01-06T05:18:56.822174+00:00,,31,0,0.0,2.48,0.1,0.6,Complete,
J26-00301,10,WC-PREP,Material Prep / Cut,0.4,0.0059,2026-01-05T19:32:02.242314+00:00,2026-01-05T20:51:31.652164+00:00,2026-01-05T19:41:25.177396+00:00,2026-01-05T21:01:17.899835+00:00,,77,0,0.22,1.33,0.06,1.04,Complete,
J26-00301,20,WC001,CNC Machining,0.82,0.0261,2026-01-05T20:32:02.242314+00:00,2026-01-05T23:18:43.453993+00:00,2026-01-06T00:03:23+00:00,2026-01-06T02:19:15+00:00,102 HAAS VF4,77,3,0.45,1.96,0.14,5.94,Complete,31
J26-00301,30,WC-INSP,Inspection & Pack,0.0,0.0042,2026-01-05T23:18:43.453993+00:00,2026-01-06T03:22:55.640204+00:00,2026-01-06T06:48:43.225011+00:00,2026-01-06T09:08:32.105862+00:00,,77,0,0.0,2.2,0.17,2.82,Complete,
J26-00302,10,WC-PREP,Material Prep / Cut,0.29,0.0092,2026-01-05T22:14:26.367033+00:00,2026-01-05T23:57:07.389105+00:00,2026-01-05T22:45:50.902361+00:00,2026-01-06T00:19:22.825832+00:00,,37,0,0.37,0.5,0.16,0.47,Complete,
J26-00302,20,WC003,CNC Machining,1.01,0.0278,2026-01-05T23:14:26.367033+00:00,2026-01-06T00:34:04.605239+00:00,2026-01-06T00:39:46+00:00,2026-01-06T01:58:10+00:00,104 DOOSAN DNM6700,37,0,1.15,1.17,0.11,3.88,Complete,222
J26-00302,30,WC-INSP,Inspection & Pack,0.0,0.0038,2026-01-06T00:34:04.605239+00:00,2026-01-06T04:06:58.085856+00:00,2026-01-06T04:44:39.435695+00:00,2026-01-06T07:30:36.395971+00:00,,37,0,0.0,2.25,0.18,0.69,Complete,
J26-00303,10,WC-PREP,Material Prep / Cut,0.17,0.0028,2026-01-06T02:48:27.479720+00:00,2026-01-06T03:15:51.012338+00:00,2026-01-06T03:19:35.636792+00:00,2026-01-06T03:17:35.555986+00:00,,25,0,0.06,2.1,0.28,0.34,Complete,
J26-00303,20,WC005,CNC Machining,1.39,0.0278,2026-01-06T03:48:27.479720+00:00,2026-01-06T05:00:35.629659+00:00,2026-01-06T05:00:51+00:00,2026-01-06T05:53:24+00:00,22 DMU NLX 2500 old,25,1,0.67,0.72,0.37,3.14,Complete,412
J26-00303,30,WC-INSP,Inspection & Pack,0.0,0.0015,2026-01-06T05:00:35.629659+00:00,2026-01-06T07:16:41.329577+00:00,2026-01-06T06:24:31.240141+00:00,2026-01-06T07:34:03.640071+00:00,,25,0,0.0,1.61,0.08,0.36,Complete,
